ticker_yf,Symbol,Company Name,exchange,market,Currency,last_close,max_drawdown,EMA_20,EMA_52,EMA_200,MACD,MACD_signal,RSI_14,dividend_ttm,payments_ttm,div_freq,last_div_date,div_yield_ttm,next_earnings_date,eps_estimate,reported_eps,surprise_pct
MEGI,MEGI,NYLI CBRE Global Infrastructure Megatrends Term Fund Common Shares,NYSE,NYSE,USD,15.40999984741211,-0.1352549859440526,14.48295950029262,14.183917804651157,13.960155448379469,0.3368338950509564,0.22185194298252173,92.57142203194755,1.5,12.0,Monthly,2026-01-26,0.09733939097033176,,,,
HFGM,HFGM,Unlimited HFGM Global Macro ETF,NYSE,NYSE,USD,33.34000015258789,-0.14089960039426497,32.81086974141773,32.12265534587315,30.1475569951613,0.5093926006378453,0.49089010371984687,51.38857683399626,3.24,1.0,Annual,2025-12-24,0.0971805634424542,,,,
IAE,IAE,Voya Asia Pacific High Dividend Equity Income Fund ING Asia Pacific High Dividend Equity Income Fund Common Shares of Beneficial Interest,NYSE,NYSE,USD,8.029999732971191,-0.152276264932227,7.984754413686116,7.781291118514402,7.288480332819335,0.08406494789717112,0.1143665519873523,44.3478192363637,0.78,12.0,Monthly,2026-02-02,0.09713574420149963,,,,
JGH,JGH,Nuveen Global High Income Fund Common Shares of Beneficial Interest,NYSE,NYSE,USD,12.850000381469727,-0.14392247033084316,12.87266416226562,12.802996644374238,12.910582122514775,0.055918054116029126,0.0666416784550723,52.38100644411243,1.244688,12.0,Monthly,2026-02-13,0.09686287650192568,,,,
NCZ,NCZ,Virtus Convertible & Income Fund II Common Shares of Beneficial Interest,NYSE,NYSE,USD,14.890000343322754,-0.2036474419642792,14.551644047491177,14.276542760609477,13.635598602740194,0.1858838171243118,0.1556663292016502,66.89189711655192,1.44,12.0,Monthly,2026-02-12,0.09670919857605988,,,,
BXMT,BXMT,"Blackstone Mortgage Trust, Inc. Common Stock",NYSE,NYSE,USD,19.540000915527344,-0.18509727930790132,19.568815513644005,19.453873447773148,19.345709092857785,0.07158077317686207,0.044961871601023995,56.3333511352539,1.88,4.0,Quarterly,2025-12-31,0.09621289211435345,,0.67,0.71,6.3
ASGI,ASGI,abrdn Global Infrastructure Income Fund Common Shares of Beneficial Interest,NYSE,NYSE,USD,25.639999389648438,-0.09516131298185548,23.526007560999048,22.64129494020006,21.139859571445047,0.7484593540667,0.5041136417385482,87.05880240999001,2.46,12.0,Monthly,2026-01-23,0.09594384003742093,,,,
NBXG,NBXG,Neuberger Berman Next Generation Connectivity Fund Inc. Common Stock,NYSE,NYSE,USD,13.399999618530273,-0.22704268695912766,13.858475074041186,14.237465078595433,14.309802046825356,-0.3195551508680037,-0.2475699928616361,28.879305560865163,1.28,12.0,Monthly,2026-01-15,0.09552239077902241,,,,
GAB,GAB,"Gabelli Equity Trust, Inc. (The) Common Stock",NYSE,NYSE,USD,6.300000190734863,-0.1234568389212144,6.197206627785929,6.150011584935417,5.985780534177608,0.043037639946077455,0.022822498045643864,67.2414204170356,0.6,4.0,Quarterly,2025-12-12,0.09523809235472626,,,,
FLO,FLO,"Flowers Foods, Inc. Common Stock",NYSE,NYSE,USD,10.359999656677246,-0.4862385579745009,11.290778534158509,11.277085157697355,13.346851314365495,0.1009273374365165,0.17120718658343087,35.69132000418267,0.984,4.0,Quarterly,2025-11-28,0.09498069812828522,,0.28,0.3,5.26
ACV,ACV,Virtus Diversified Income & Convertible Fund Common Shares of Beneficial Interest,NYSE,NYSE,USD,26.84000015258789,-0.2360684884593277,27.473573896161344,26.918922816086507,24.83688229358495,0.09625569458474459,0.2431908214689258,33.33333333333333,2.544,13.0,Monthly,2026-02-12,0.09478390408111491,,,,
LYB,LYB,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),NYSE,NYSE,USD,57.61000061035156,-0.4594733045324182,53.647814294670084,50.23115565324659,53.40741567268375,2.7457785960426833,2.30570104237527,66.2964758532047,5.45,4.0,Quarterly,2025-12-01,0.09460163065890899,,2.84,1.96,-31.08
ARI,ARI,"Apollo Commercial Real Estate Finance, Inc",NYSE,NYSE,USD,10.619999885559082,-0.21224087572343442,10.524340999165602,10.293071765713382,10.090817874208863,0.16555126416277233,0.18321547356538895,67.04544530919381,1.0,4.0,Quarterly,2025-12-31,0.09416195958342571,,0.41,0.48,15.94
DLY,DLY,DoubleLine Yield Opportunities Fund Common Shares of Beneficial Interest,NYSE,NYSE,USD,14.949999809265137,-0.12759458522559286,14.83797249402838,14.770905307947192,15.08895617094964,0.07036406931993255,0.05616574232905416,75.51021599760219,1.4040000000000001,12.0,Monthly,2026-01-14,0.09391304467642086,,,,
EVF,EVF,Eaton Vance Senior Income Trust Common Stock,NYSE,NYSE,USD,5.25,-0.17467944162366722,5.2874873090143915,5.315251988262124,5.499790612143176,-0.014681502155070802,-0.01073840674704123,38.095194844710065,0.492,12.0,Monthly,2026-02-13,0.09371428571428571,,,,
BTZ,BTZ,BlackRock Credit Allocation Income Trust,NYSE,NYSE,USD,10.760000228881836,-0.09124430322447385,10.709454649248856,10.75713028546384,10.830011545239197,0.005607781356049557,-0.015389113635451673,79.31045822563354,1.008,12.0,Monthly,2026-02-13,0.0936802954050448,,,,
NSP,NSP,"Insperity, Inc. Common Stock",NYSE,NYSE,USD,25.68000030517578,-0.7274174657177312,37.329645954195314,39.749069085031486,50.62621073271447,-3.4254464186014033,-1.3654513970892004,12.053238082916124,2.4,4.0,Quarterly,2025-12-09,0.09345794281459888,,0.97,1.23,27.46
IHD,IHD,Voya Emerging Markets High Income Dividend Equity Fund Common Shares,NYSE,NYSE,USD,7.079999923706055,-0.16000002080743958,6.902355796252641,6.659026514036017,6.167451241464612,0.14075782117349345,0.13355450974834407,60.256403986360006,0.66,12.0,Monthly,2026-02-02,0.09322033998759147,,,,
BHK,BHK,Blackrock Core Bond Trust,NYSE,NYSE,USD,9.65999984741211,-0.14454546841708094,9.604998236510157,9.607190161654001,9.797274521466054,0.02058831962036045,0.002965860018416447,60.00008477162524,0.895158,12.0,Monthly,2026-02-13,0.09266646109107451,,,,
HPF,HPF,John Hancock Pfd Income Fund II Pfd Income Fund II,NYSE,NYSE,USD,16.149999618530273,-0.13333331871763465,16.138268763252118,16.1871819521397,16.348609001375426,-0.001523744091727508,-0.007299629136370664,47.05873553116293,1.488,12.0,Monthly,2026-02-12,0.09213622508651273,,,,
BUI,BUI,"BlackRock Utility, Infrastructure & Power Opportunities Trust",NYSE,NYSE,USD,29.1299991607666,-0.11490818246865508,27.756125412586638,26.987139715558698,25.941433048943868,0.6862368941421018,0.5290440444494642,98.67846591806624,2.67,12.0,Monthly,2026-02-13,0.09165808708968513,,,,
BGX,BGX,Blackstone Long Short Credit Income Fund Common Shares,NYSE,NYSE,USD,11.289999961853027,-0.14992269268109482,11.439736363459843,11.599129759488532,11.980969085840146,-0.11413421691028525,-0.09393649981223277,18.750012417621505,1.034,12.0,Monthly,2025-12-31,0.09158547418013363,,,,
GMRE,GMRE,Global Medical REIT Inc. Common Stock,NYSE,NYSE,USD,36.06999969482422,-0.33590311442293297,35.72408811148124,34.91678233753174,35.15985491658617,0.4659516406708377,0.42632119018517306,57.86516974330802,3.3,4.0,Quarterly,2025-12-19,0.09148877260660265,,0.02,0.01,-33.33
CIMO,CIMO,Chimera Investment Corporation 9.250% Senior Notes due 2029,NYSE,NYSE,USD,25.3799991607666,-0.041469164680724035,25.45506822939494,25.439243314220587,25.347993222260968,-0.02117637494420066,-0.007257459387763256,36.25807754442649,2.312,4.0,Quarterly,2026-01-30,0.09109535368204347,,,,
APAM,APAM,Artisan Partners Asset Management Inc. Class A Common Stock,NYSE,NYSE,USD,42.59000015258789,-0.24052055853946996,44.057391316031335,43.496655960328,43.35998024784466,0.3022000445295703,0.5051979934864185,45.233639662038996,3.87,4.0,Quarterly,2026-02-13,0.09086640023796402,,0.61,0.64,4.4
OTF,OTF,Blue Owl Technology Finance Corp. Common Stock,NYSE,NYSE,USD,12.65999984741211,-0.28743957902879325,13.11354935881679,13.571118890351807,14.55176862516167,-0.3235284400615299,-0.3329004149476737,39.86331821864001,1.15,5.0,Irregular,2025-12-31,0.09083728387525035,,,,
CAPL,CAPL,CrossAmerica Partners LP Common Units representing limited partner interests,NYSE,NYSE,USD,23.15999984741211,-0.2195703533981761,22.275823278364413,21.67971960689587,21.437166924598184,0.3574357260048693,0.3352333188944288,55.75220442279907,2.1,4.0,Quarterly,2026-02-02,0.0906735757269296,,0.17,0.43,152.94
NL,NL,"NL Industries, Inc. Common Stock",NYSE,NYSE,USD,6.300000190734863,-0.4244762992472386,6.157984655874298,5.990200561035251,6.248294625225857,0.10750597488262414,0.10694983779129055,58.53658749332355,0.57,5.0,Irregular,2025-11-21,0.09047618773698994,,,,
BDJ,BDJ,Blackrock Enhanced Equity Dividend Trust,NYSE,NYSE,USD,9.479999542236328,-0.14988811394253776,9.56603475475496,9.434844596456676,9.109012128679206,0.04345082567510694,0.06555329611327826,50.0,0.857,12.0,Monthly,2026-02-13,0.09040084824707006,,,,
MIN,MIN,MFS Intermediate Income Trust Common Stock,NYSE,NYSE,USD,2.5899999141693115,-0.05514709330502232,2.601181537808701,2.6157379301556016,2.6477555793843957,-0.008258075747929805,-0.008560636253131984,50.0,0.23399999999999999,12.0,Monthly,2026-01-20,0.09034749334153959,,,,
