ticker_yf,div_date,div_amount
AATG.L,2022-12-08,1.97
AATG.L,2023-06-01,1.82
AATG.L,2023-12-07,1.9
AATG.L,2024-06-06,1.8
AATG.L,2024-11-14,1.88
AATG.L,2025-06-05,1.83
AATG.L,2025-10-02,1.77
AAU.L,2021-08-26,0.35000002
AAU.L,2022-03-03,0.17500001
AAU.L,2022-08-18,0.17500001
AAZ.L,2018-10-11,2.2864
AAZ.L,2019-06-27,3.1797
AAZ.L,2019-10-03,2.8355
AAZ.L,2020-07-02,3.5739
AAZ.L,2020-10-08,3.4651
AAZ.L,2021-02-11,1.0767
AAZ.L,2021-07-01,2.5353
AAZ.L,2021-10-07,3.365685
AAZ.L,2022-06-30,2.9180999
AAZ.L,2022-09-29,3.5558999
AAZ.L,2023-06-29,3.1420999
ABDN.L,2007-03-28,7.5429
ABDN.L,2007-09-12,5.3079
ABDN.L,2008-03-19,10.7556
ABDN.L,2008-08-13,5.6851
ABDN.L,2009-03-18,10.7556
ABDN.L,2009-08-12,5.7968
ABDN.L,2010-03-17,11.3003
ABDN.L,2010-08-18,6.0762
ABDN.L,2011-03-16,12.0825
ABDN.L,2011-08-17,6.4254003
ABDN.L,2012-03-21,12.8508005
ABDN.L,2012-08-22,6.8444
ABDN.L,2013-04-03,31.5682
ABDN.L,2013-09-11,7.2913995
ABDN.L,2014-04-09,14.778399
ABDN.L,2014-09-10,7.8222
ABDN.L,2015-04-09,13.062901
ABDN.L,2015-09-10,6.88
ABDN.L,2016-04-14,14.1029
ABDN.L,2016-09-08,7.3942995
ABDN.L,2017-04-13,15.257099
ABDN.L,2017-09-07,8.0
ABDN.L,2018-04-19,16.342901
ABDN.L,2018-08-16,8.3429
ABDN.L,2019-04-11,14.300001
ABDN.L,2019-08-15,7.2999997
ABDN.L,2020-04-02,14.300001
ABDN.L,2020-08-20,7.2999997
ABDN.L,2021-04-15,7.2999997
ABDN.L,2021-08-19,7.2999997
ABDN.L,2022-04-07,7.2999997
ABDN.L,2022-08-18,7.2999997
ABDN.L,2023-03-30,7.2999997
ABDN.L,2023-08-17,7.2999997
ABDN.L,2024-03-14,7.2999997
ABDN.L,2024-08-15,7.2999997
ABDN.L,2025-03-27,7.2999997
ABDN.L,2025-08-14,7.2999997
ABDP.L,2014-05-07,0.9985
ABDP.L,2014-11-20,1.4978
ABDP.L,2015-05-07,1.0984
ABDP.L,2015-11-19,1.6475999
ABDP.L,2016-05-05,1.2082
ABDP.L,2016-11-24,1.8123999
ABDP.L,2017-05-04,1.3291
ABDP.L,2017-11-23,1.9971
ABDP.L,2018-05-03,1.4629
ABDP.L,2018-11-22,2.1968
ABDP.L,2019-05-02,1.6097
ABDP.L,2020-01-02,2.79
ABDP.L,2021-01-07,4.4
ABDP.L,2021-05-06,1.6
ABDP.L,2021-12-30,3.24
ABDP.L,2022-05-05,1.76
ABDP.L,2022-12-29,3.54
ABDP.L,2023-05-04,1.94
ABDP.L,2024-02-08,4.42
ABDP.L,2024-05-02,2.33
ABDP.L,2025-01-16,5.2999997
ABDP.L,2025-05-01,2.8000002
ABF.L,1993-01-18,3.125
ABF.L,1993-07-19,4.8294997
ABF.L,1994-01-17,3.6931999
ABF.L,1994-07-04,4.8294997
ABF.L,1995-01-16,4.2614
ABF.L,1995-07-17,4.8294997
ABF.L,1996-01-29,5.1136
ABF.L,1996-07-29,4.8294997
ABF.L,1997-01-27,5.9659
ABF.L,1997-08-04,4.8294997
ABF.L,1998-01-26,6.5341005
ABF.L,1998-08-03,4.8294997
ABF.L,1999-03-01,7.1023
ABF.L,1999-05-10,50.0
ABF.L,1999-08-02,4.25
ABF.L,2000-01-24,6.5
ABF.L,2000-07-31,4.25
ABF.L,2001-01-29,7.0
ABF.L,2001-08-01,4.25
ABF.L,2002-01-16,7.5499997
ABF.L,2002-07-31,4.25
ABF.L,2003-01-15,9.0
ABF.L,2003-07-30,4.75
ABF.L,2004-01-14,9.849999
ABF.L,2004-07-28,5.25
ABF.L,2004-12-01,11.150001
ABF.L,2005-06-01,6.0
ABF.L,2005-11-30,12.0
ABF.L,2006-05-31,6.25
ABF.L,2006-11-29,12.5
ABF.L,2007-05-30,6.5
ABF.L,2007-12-05,13.0
ABF.L,2008-06-04,6.7500005
ABF.L,2008-12-03,13.500001
ABF.L,2009-06-03,6.8999996
ABF.L,2009-12-02,14.1
ABF.L,2010-06-02,7.6
ABF.L,2010-12-08,16.2
ABF.L,2011-06-08,7.9000006
ABF.L,2011-12-07,16.85
ABF.L,2012-06-06,8.5
ABF.L,2012-12-05,20.0
ABF.L,2013-06-05,10.388901
ABF.L,2013-12-04,22.65
ABF.L,2014-06-04,9.700001
ABF.L,2014-12-11,24.3
ABF.L,2015-06-04,10.0
ABF.L,2015-12-10,25.0
ABF.L,2016-06-02,10.3
ABF.L,2016-12-15,26.449999
ABF.L,2017-06-08,11.35
ABF.L,2017-12-14,29.65
ABF.L,2018-06-07,11.7
ABF.L,2018-12-13,33.3
ABF.L,2019-06-06,12.05
ABF.L,2019-12-12,34.3
ABF.L,2021-06-03,6.2
ABF.L,2021-12-16,34.3
ABF.L,2022-06-09,13.799999
ABF.L,2022-12-15,29.9
ABF.L,2023-06-01,14.200001
ABF.L,2023-12-14,45.8
ABF.L,2024-05-30,20.7
ABF.L,2024-12-12,69.3
ABF.L,2025-05-29,20.7
ABF.L,2025-12-11,42.3
ADF.L,2022-10-13,0.46
ADF.L,2023-06-15,0.9
ADF.L,2023-10-05,0.5
ADF.L,2024-07-04,0.9
ADF.L,2024-10-03,0.5
ADF.L,2025-07-24,0.9
ADIG.L,1972-10-30,0.193
ADIG.L,1973-05-14,0.088
ADIG.L,1973-11-26,0.22
ADIG.L,1974-05-13,0.183
ADIG.L,1974-11-25,0.125
ADIG.L,1975-05-19,0.183
ADIG.L,1975-11-17,0.17
ADIG.L,1976-05-17,0.183
ADIG.L,1976-11-15,0.22
ADIG.L,1977-05-23,0.225
ADIG.L,1977-10-31,0.275
ADIG.L,1978-02-13,0.138
ADIG.L,1978-05-15,0.138
ADIG.L,1978-08-21,0.163
ADIG.L,1978-11-13,0.163
ADIG.L,1979-03-12,0.163
ADIG.L,1979-05-21,0.17500001
ADIG.L,1979-08-28,0.25
ADIG.L,1979-11-19,0.263
ADIG.L,1980-03-10,0.2
ADIG.L,1980-05-12,0.213
ADIG.L,1980-09-01,0.225
ADIG.L,1980-11-24,0.23799999
ADIG.L,1981-03-02,0.23799999
ADIG.L,1981-05-18,0.25
ADIG.L,1981-08-28,0.263
ADIG.L,1981-11-23,0.263
ADIG.L,1982-03-01,0.275
ADIG.L,1982-05-17,0.275
ADIG.L,1982-09-06,0.28800002
ADIG.L,1982-11-29,0.3
ADIG.L,1983-02-21,0.3
ADIG.L,1983-05-23,0.3
ADIG.L,1983-08-15,0.31300002
ADIG.L,1983-11-28,0.31300002
ADIG.L,1984-02-27,0.32500002
ADIG.L,1984-05-14,0.35000002
ADIG.L,1984-09-03,0.4
ADIG.L,1984-11-22,0.8
ADIG.L,1985-03-11,0.425
ADIG.L,1985-05-13,0.438
ADIG.L,1985-09-02,0.438
ADIG.L,1985-11-11,0.475
ADIG.L,1986-04-01,0.475
ADIG.L,1986-05-12,0.475
ADIG.L,1986-08-11,0.525
ADIG.L,1986-11-10,0.575
ADIG.L,1987-03-23,0.575
ADIG.L,1987-05-11,0.575
ADIG.L,1987-09-14,0.6
ADIG.L,1987-11-09,0.6
ADIG.L,1988-11-14,2.7
ADIG.L,1989-02-27,0.775
ADIG.L,1989-05-08,0.8
ADIG.L,1989-09-04,0.85
ADIG.L,1989-11-13,0.875
ADIG.L,1990-02-26,0.925
ADIG.L,1990-05-29,0.95
ADIG.L,1990-09-10,0.975
ADIG.L,1990-11-19,1.0
ADIG.L,1991-03-11,1.0
ADIG.L,1991-05-20,1.0
ADIG.L,1991-09-02,1.0
ADIG.L,1991-11-25,1.04
ADIG.L,1992-03-09,1.04
ADIG.L,1992-05-11,1.04
ADIG.L,1992-09-07,1.04
ADIG.L,1992-11-16,1.07
ADIG.L,1993-03-01,1.07
ADIG.L,1993-05-24,1.07
ADIG.L,1993-09-07,1.07
ADIG.L,1993-11-29,1.07
ADIG.L,1994-02-28,1.09
ADIG.L,1994-06-06,1.09
ADIG.L,1994-09-05,1.09
ADIG.L,1994-11-21,1.11
ADIG.L,1995-03-06,1.1
ADIG.L,1995-05-22,1.095
ADIG.L,1995-09-11,1.095
ADIG.L,1995-11-27,1.27
ADIG.L,1996-03-11,1.14
ADIG.L,1996-05-28,1.14
ADIG.L,1996-09-09,1.14
ADIG.L,1996-11-25,1.24
ADIG.L,1997-03-03,1.16
ADIG.L,1997-06-02,1.16
ADIG.L,1997-09-08,1.16
ADIG.L,1997-12-01,1.3299999
ADIG.L,1998-03-02,1.21
ADIG.L,1998-06-01,1.21
ADIG.L,1998-09-14,1.21
ADIG.L,1998-11-30,1.37
ADIG.L,1999-03-01,1.25
ADIG.L,1999-06-01,1.25
ADIG.L,1999-09-13,1.25
ADIG.L,1999-11-29,1.3000001
ADIG.L,2000-02-28,1.26
ADIG.L,2000-06-05,1.26
ADIG.L,2000-09-11,1.26
ADIG.L,2000-12-04,1.43
ADIG.L,2001-02-28,1.3000001
ADIG.L,2001-06-06,1.3000001
ADIG.L,2001-06-27,3.218
ADIG.L,2002-03-13,1.3000001
ADIG.L,2002-06-12,1.3000001
ADIG.L,2002-09-11,1.3000001
ADIG.L,2002-12-11,1.4100001
ADIG.L,2003-03-12,1.3000001
ADIG.L,2003-06-11,1.3000001
ADIG.L,2003-09-10,1.3000001
ADIG.L,2003-12-10,1.4100001
ADIG.L,2004-03-10,1.3000001
ADIG.L,2004-06-09,1.3000001
ADIG.L,2004-09-08,1.3000001
ADIG.L,2004-12-08,1.4100001
ADIG.L,2005-03-09,1.3000001
ADIG.L,2005-06-08,1.3000001
ADIG.L,2005-09-07,1.3000001
ADIG.L,2005-12-07,1.4100001
ADIG.L,2006-03-08,1.304
ADIG.L,2006-06-07,1.3299999
ADIG.L,2006-09-06,1.3299999
ADIG.L,2006-12-06,1.5220001
ADIG.L,2007-03-07,1.356
ADIG.L,2007-06-06,1.356
ADIG.L,2007-09-05,1.356
ADIG.L,2007-12-12,1.6380001
ADIG.L,2008-03-12,1.4000001
ADIG.L,2008-06-11,1.4000001
ADIG.L,2008-09-10,1.4000001
ADIG.L,2008-12-10,1.7340001
ADIG.L,2009-03-11,1.442
ADIG.L,2009-06-10,1.442
ADIG.L,2009-09-08,1.442
ADIG.L,2009-09-09,1.442
ADIG.L,2009-12-09,1.7859999
ADIG.L,2010-03-10,1.442
ADIG.L,2010-06-09,1.442
ADIG.L,2010-09-08,1.442
ADIG.L,2010-12-08,1.7859999
ADIG.L,2011-03-09,1.442
ADIG.L,2011-06-08,1.442
ADIG.L,2011-09-07,1.442
ADIG.L,2011-12-07,1.7859999
ADIG.L,2012-03-07,1.442
ADIG.L,2012-06-06,1.442
ADIG.L,2012-09-05,1.442
ADIG.L,2012-12-24,1.7859999
ADIG.L,2013-03-13,1.442
ADIG.L,2013-06-12,1.485
ADIG.L,2013-09-11,1.485
ADIG.L,2013-12-23,1.84
ADIG.L,2014-03-12,1.485
ADIG.L,2014-06-11,1.53
ADIG.L,2014-09-10,1.53
ADIG.L,2014-12-29,1.895
ADIG.L,2015-03-12,1.5
ADIG.L,2015-06-11,1.67
ADIG.L,2015-09-10,1.67
ADIG.L,2015-12-31,1.7
ADIG.L,2016-03-10,1.6349999
ADIG.L,2016-06-23,1.6349999
ADIG.L,2016-09-15,1.6349999
ADIG.L,2017-01-05,1.6349999
ADIG.L,2017-03-02,1.6349999
ADIG.L,2017-04-06,1.6349999
ADIG.L,2017-08-31,1.3100001
ADIG.L,2017-12-28,1.3100001
ADIG.L,2018-03-15,1.3100001
ADIG.L,2018-06-28,1.3100001
ADIG.L,2018-09-20,1.3100001
ADIG.L,2018-12-27,1.3100001
ADIG.L,2019-03-07,1.3399999
ADIG.L,2019-06-13,1.3399999
ADIG.L,2019-09-19,1.3399999
ADIG.L,2019-12-24,1.3399999
ADIG.L,2020-03-05,1.36
ADIG.L,2020-06-18,1.36
ADIG.L,2020-09-24,1.36
ADIG.L,2020-12-24,1.36
ADIG.L,2021-03-04,1.38
ADIG.L,2021-06-17,1.38
ADIG.L,2021-09-30,1.38
ADIG.L,2021-12-23,1.38
ADIG.L,2022-03-03,1.4000001
ADIG.L,2022-06-16,1.4000001
ADIG.L,2022-09-22,1.4000001
ADIG.L,2022-12-22,1.4000001
ADIG.L,2023-03-09,1.42
ADIG.L,2023-06-08,1.42
ADIG.L,2023-09-21,1.42
ADIG.L,2023-11-02,1.65
ADIG.L,2023-12-21,1.42
ADIG.L,2024-03-07,1.42
ADIG.L,2024-07-03,38.0
ADIG.L,2024-09-26,1.95
ADIG.L,2025-10-02,1.5
ADIG.L,2025-11-12,19.0
ADM.L,2005-04-27,9.3
ADM.L,2005-09-14,9.700001
ADM.L,2006-04-19,14.900001
ADM.L,2006-09-20,12.1
ADM.L,2007-04-18,24.0
ADM.L,2007-09-19,20.6
ADM.L,2008-04-09,23.199999
ADM.L,2008-08-27,26.0
ADM.L,2009-05-06,26.499998
ADM.L,2009-10-07,27.7
ADM.L,2010-03-10,29.800001
ADM.L,2010-10-06,32.600002
ADM.L,2011-05-18,35.5
ADM.L,2011-09-28,39.1
ADM.L,2012-05-02,36.5
ADM.L,2012-09-12,45.100002
ADM.L,2013-05-01,45.5
ADM.L,2013-09-11,48.899998
ADM.L,2014-04-30,50.6
ADM.L,2014-09-10,49.399998
ADM.L,2015-05-07,49.0
ADM.L,2015-09-10,51.0
ADM.L,2016-05-12,63.4
ADM.L,2016-09-08,51.0
ADM.L,2017-05-11,51.5
ADM.L,2017-09-07,56.0
ADM.L,2018-05-10,58.0
ADM.L,2018-09-06,60.000004
ADM.L,2019-05-09,66.0
ADM.L,2019-09-05,63.0
ADM.L,2020-05-07,56.300003
ADM.L,2020-09-03,91.2
ADM.L,2021-05-06,86.0
ADM.L,2021-09-02,161.0
ADM.L,2022-05-05,117.99999
ADM.L,2022-09-01,104.99999
ADM.L,2023-05-04,52.0
ADM.L,2023-09-07,51.0
ADM.L,2024-05-09,52.0
ADM.L,2024-09-05,71.0
ADM.L,2025-05-15,121.0
ADM.L,2025-09-04,115.0
AEEE.L,2022-09-29,0.009484776
AEEE.L,2022-11-17,0.012143439
AEEE.L,2023-03-02,0.011974189
AEEE.L,2024-10-10,0.06237567
AEEE.L,2025-10-02,0.045953
AEET.L,2022-09-29,1.0
AEET.L,2022-11-17,1.25
AEET.L,2023-03-02,1.25
AEET.L,2024-10-10,6.139
AEET.L,2025-05-08,36.836998
AEET.L,2025-10-02,4.0
AEI.L,1992-05-11,1.0
AEI.L,1992-11-16,2.45
AEI.L,1993-05-24,2.0
AEI.L,1993-11-15,2.5
AEI.L,1994-05-16,2.0
AEI.L,1994-11-21,2.8000002
AEI.L,1995-05-30,2.2
AEI.L,1995-11-27,3.5700002
AEI.L,1996-06-03,2.2
AEI.L,1996-11-18,3.9500003
AEI.L,1997-05-27,2.3
AEI.L,1997-11-17,4.7
AEI.L,1998-06-01,2.45
AEI.L,1998-11-16,4.7
AEI.L,1999-06-01,2.45
AEI.L,1999-11-15,4.9
AEI.L,2000-05-30,2.45
AEI.L,2000-11-13,4.9
AEI.L,2001-05-30,2.5
AEI.L,2001-11-14,5.05
AEI.L,2002-05-29,2.5
AEI.L,2002-11-13,5.1
AEI.L,2003-05-28,2.5
AEI.L,2003-11-12,5.5
AEI.L,2004-05-26,2.5
AEI.L,2004-11-10,5.7
AEI.L,2005-05-25,2.6000001
AEI.L,2005-11-09,6.0
AEI.L,2006-05-24,2.6000001
AEI.L,2006-11-22,6.8999996
AEI.L,2007-05-30,3.0
AEI.L,2007-11-21,7.4500003
AEI.L,2008-06-04,3.15
AEI.L,2008-11-19,7.8500004
AEI.L,2009-06-03,3.15
AEI.L,2009-11-18,8.4
AEI.L,2010-03-03,3.15
AEI.L,2010-12-01,8.65
AEI.L,2011-06-01,3.5500002
AEI.L,2011-11-23,8.85
AEI.L,2012-06-06,3.7500002
AEI.L,2012-11-28,9.0
AEI.L,2013-02-27,3.2
AEI.L,2013-06-05,3.2
AEI.L,2013-09-04,3.2
AEI.L,2013-11-27,3.8
AEI.L,2014-02-26,3.2
AEI.L,2014-06-04,3.2
AEI.L,2014-09-03,3.2
AEI.L,2014-11-27,4.4
AEI.L,2015-02-26,3.2
AEI.L,2015-06-04,3.4
AEI.L,2015-09-03,3.4
AEI.L,2015-11-26,4.7
AEI.L,2016-02-25,3.4
AEI.L,2016-06-02,3.4
AEI.L,2016-09-01,3.6
AEI.L,2016-11-24,5.0
AEI.L,2017-02-23,3.8
AEI.L,2017-06-01,3.8
AEI.L,2017-09-14,4.0
AEI.L,2017-12-21,5.5
AEI.L,2018-02-22,4.4
AEI.L,2018-05-31,4.4
AEI.L,2018-09-06,4.9
AEI.L,2018-12-20,5.5
AEI.L,2019-02-21,4.9
AEI.L,2019-05-30,4.9
AEI.L,2019-09-05,4.9
